AX_BU,Date,DOW,Total_7LB_EQ_Sales,Weighted_Avg_Sales,Avg_Apparent_Temp,Average_Surface_T,Average_Surface_T_SQ,Average_Surface_T_Cubed,Holiday
471,8/10/2022,Wednesday,943,28.69842741,86.59782625,83.6543473,6998.049821,649412.9908,
471,8/11/2022,Thursday,880,28.17479541,83.93043468,80.83913057,6534.965031,591232.6605,
471,8/12/2022,Friday,975,31.84651229,80.58958276,78.68125137,6190.739317,523403.6198,
471,8/13/2022,Saturday,1375,44.36814351,79.26326409,77.75305954,6045.538268,497984.5378,
471,8/14/2022,Sunday,991,33.01056849,79.34583282,79.44375006,6311.309424,499542.4146,
471,8/15/2022,Monday,951,28.39005217,81.21250105,80.98750083,6558.97529,535634.6408,
471,8/16/2022,Tuesday,990,29.6078903,86.28367334,83.9244897,7043.319972,642370.9284,
471,8/17/2022,Wednesday,933,28.00325169,82.37916708,81.12916644,6581.941648,559051.9797,
471,8/18/2022,Thursday,903,27.73231311,79.75624927,77.75208457,6045.386655,507334.2309,
471,8/19/2022,Friday,1138,35.30121027,81.14489871,78.46326556,6156.484042,534298.1462,
471,8/20/2022,Saturday,1644,53.70154524,85.59791724,82.00833352,6725.366767,627176.2337,
471,8/21/2022,Sunday,754,24.65064006,85.74042527,82.06595677,6734.82126,630313.9222,
471,8/22/2022,Monday,738,22.05072911,81.36250051,78.5958333,6177.305012,538608.077,
471,8/23/2022,Tuesday,777,24.25536985,81.5999998,79.43260823,6309.53925,543338.492,
471,8/24/2022,Wednesday,812,24.80963488,82.76041587,79.92708365,6388.338701,566849.7938,
471,8/25/2022,Thursday,852,26.80416269,83.01874971,79.47291597,6315.944372,572174.5879,
471,8/26/2022,Friday,927,29.05647875,83.24489827,79.61428631,6338.434584,576863.2611,
471,8/27/2022,Saturday,1428,47.73553715,81.74583197,79.12291638,6260.435897,546256.7979,
471,8/28/2022,Sunday,692,27.49090991,81.34583378,78.73124917,6198.609596,538277.1507,
471,8/29/2022,Monday,606,15.89454362,80.50851197,78.09361722,6098.61305,521825.6216,
471,8/30/2022,Tuesday,722,21.5304589,80.02291632,78.19583432,6114.588505,512440.1193,
471,8/31/2022,Wednesday,823,24.90764691,85.11914842,81.05744658,6570.309646,616711.1637,
471,9/1/2022,Thursday,711,23.16512473,75.94255228,75.70212669,5730.811985,437981.2982,
471,9/2/2022,Friday,1247.285714,43.27536442,80.14897872,77.45918539,5999.925401,514865.7214,
471,9/3/2022,Saturday,1515,50.37628778,81.69574429,78.74893627,6201.394963,545253.2983,
471,9/4/2022,Sunday,1065,39.57606844,81.73616986,78.62340383,6181.63963,546063.1231,
471,9/5/2022,Monday,978,30.42844096,82.88750045,79.53750102,6326.214068,569465.1217,
471,9/6/2022,Tuesday,800,24.61299435,85.17708317,81.08124908,6574.168952,617971.2798,
471,9/7/2022,Wednesday,832,25.13928969,83.49583356,81.25624895,6602.577994,582095.7309,
471,9/8/2022,Thursday,753,21.92607688,79.69565151,77.906522,6069.426171,506178.7115,
471,9/9/2022,Friday,806,26.27203477,74.9212765,74.89148972,5608.735232,420547.9348,
471,9/10/2022,Saturday,1053,35.68197106,79.2021275,77.29999981,5975.28997,496833.1241,
471,9/11/2022,Sunday,734,25.12416768,80.47708337,77.88333209,6065.813418,521214.7352,
471,9/12/2022,Monday,730,24.17726619,79.46956402,77.57826067,6018.386529,501883.007,
471,9/13/2022,Tuesday,778,26.409119,78.57608812,77.01304461,5931.009039,485144.6109,
471,9/14/2022,Wednesday,785,24.04391676,74.59166718,74.491666,5549.008303,415021.831,
471,9/15/2022,Thursday,835,25.33531471,75.4125007,75.19791714,5654.726743,428874.3048,
471,9/16/2022,Friday,942.5714288,31.0175775,76.31224574,75.75714174,5739.144524,444408.854,
471,9/17/2022,Saturday,1440.857143,46.95073516,77.12399994,76.5320015,5857.147253,458742.1407,
471,9/18/2022,Sunday,662.2857144,20.15775258,77.62244836,76.60612254,5868.498011,467694.2292,
471,9/19/2022,Monday,688,21.24028664,78.62127686,77.07446809,5940.473631,485982.1054,
471,9/20/2022,Tuesday,722,22.30769085,78.84893555,78.13191467,6104.596089,490216.0254,
471,9/21/2022,Wednesday,741,23.59543551,78.65319094,78.06808666,6094.626155,486574.1577,
471,9/22/2022,Thursday,910.1428576,28.12153158,80.37959227,79.65510108,6344.935127,519322.808,
471,9/23/2022,Friday,1015.285714,30.55294615,74.30624962,74.31041718,5522.038101,410275.9186,
471,9/24/2022,Saturday,1316.428572,41.22772688,71.28541613,71.15833314,5063.508376,362244.7228,
471,9/25/2022,Sunday,775.0000007,25.97440951,74.50400085,74.31,5521.9761,413560.2458,
471,9/26/2022,Monday,909.8571432,28.04087468,78.57599976,78.00799973,6085.248021,485142.9742,
471,9/27/2022,Tuesday,879.5714295,28.71213052,71.68979582,71.82040841,5158.171065,368444.4598,
471,9/28/2022,Wednesday,1190.142858,39.32851298,67.30416648,67.30416648,4529.850825,304877.834,
471,9/29/2022,Thursday,573,18.10671797,65.70000027,65.70000027,4316.490035,283593.3964,
471,9/30/2022,Friday,523,14.28470638,66.00909051,66.00909051,4357.20003,287614.8112,
471,10/1/2022,Saturday,958,27.18175861,68.4959993,68.71800049,4722.163591,321362.8114,
471,10/2/2022,Sunday,541,15.78893203,68.25319103,68.26595712,4660.240902,317957.3598,
471,10/3/2022,Monday,560,15.99848474,62.23333287,62.23333287,3872.98772,241028.934,
471,10/4/2022,Tuesday,479,14.02684586,62.7285716,62.7285716,3934.873695,246829.0063,
471,10/5/2022,Wednesday,585,18.28149446,66.11914858,66.23829667,4387.511946,289055.8462,
471,10/6/2022,Thursday,708,21.42897935,69.16938688,69.66122374,4852.686093,330934.2969,
471,10/7/2022,Friday,840,25.67390294,70.34583298,71.04583279,5047.510357,348108.9023,
471,10/8/2022,Saturday,1378,48.87614712,70.21041616,70.71666781,5000.847106,346102.4246,
471,10/9/2022,Sunday,790,27.69095153,70.50833368,70.67916663,4995.544596,350526.9012,
471,10/10/2022,Monday,731,23.19365513,69.54375045,69.53333282,4834.884374,336336.7509,
471,10/11/2022,Tuesday,596,20.45807335,73.25744872,72.87659633,5310.998293,393147.3651,
471,10/12/2022,Wednesday,552,18.95509571,73.32040872,73.27142832,5368.702208,394161.8901,
471,10/13/2022,Thursday,802,26.21544641,74.98541689,74.46250105,5544.664062,421628.9579,
471,10/14/2022,Friday,933,30.12153877,67.48367325,67.50408157,4556.801029,307323.7627,
471,10/15/2022,Saturday,1164,35.49193771,67.66170226,67.8723401,4606.654551,309762.4419,
471,10/16/2022,Sunday,520,15.92094033,69.25957489,69.51914767,4832.911893,332230.4731,
471,10/17/2022,Monday,636,18.60268294,72.32978642,72.1425541,5204.548112,378400.3663,
471,10/18/2022,Tuesday,609,16.99185913,59.40851098,59.63617008,3556.472782,209674.6863,
471,10/19/2022,Wednesday,387,11.78217303,48.34255324,50.34893628,2535.015385,112976.6655,
471,10/20/2022,Thursday,409,12.21791671,52.93124962,53.50833305,2863.141705,148298.3917,
471,10/21/2022,Friday,767,22.74302419,55.57959125,56.10408137,3147.667946,171690.413,
471,10/22/2022,Saturday,1201,34.80475347,57.66808538,58.09787223,3375.362757,191781.4502,
471,10/23/2022,Sunday,732,22.26820104,62.25106438,62.2914893,3880.229639,241235.0145,
471,10/24/2022,Monday,631,19.40351924,64.7291681,64.7312514,4190.134908,271206.489,
471,10/25/2022,Tuesday,482,14.18582032,65.80833451,65.86458413,4338.143442,284998.582,
471,10/26/2022,Wednesday,657,19.83214839,70.11739233,69.96086767,4894.523006,344728.5629,
471,10/27/2022,Thursday,774,26.41459071,64.7297886,64.7297886,4189.945532,271214.2885,
471,10/28/2022,Friday,963,31.39479487,67.50408095,67.50408095,4556.800945,307602.6598,
471,10/29/2022,Saturday,1226,40.43513835,63.85416675,63.85416675,4077.354611,260356.0812,
471,10/30/2022,Sunday,556,15.42400965,66.84444343,66.82444322,4465.506212,298672.9796,
471,10/31/2022,Monday,703,19.62496217,73.33043621,73.03912967,5334.714463,394323.6319,
471,11/1/2022,Tuesday,559,15.35523812,70.14680871,70.09148748,4912.816617,345162.6172,
471,11/2/2022,Wednesday,588,16.87663118,68.14782615,68.25434743,4658.655943,316487.1056,
471,11/3/2022,Thursday,632,18.48116405,67.65416638,67.65416638,4577.086229,309658.9533,
471,11/4/2022,Friday,924,29.41726229,67.51276576,67.49574426,4555.675493,307721.4,
471,11/5/2022,Saturday,1235,39.59641528,71.60909185,71.59318196,5125.583703,367201.5434,
471,11/6/2022,Sunday,707,25.37974076,73.59761847,73.31428582,5374.984506,398649.5552,
471,11/7/2022,Monday,706,26.27739735,72.22666745,72.26444482,5222.149985,376784.2415,
471,11/8/2022,Tuesday,556,16.08753085,70.61956505,70.71521809,5000.642069,352188.4549,
471,11/9/2022,Wednesday,439,12.82124038,61.96250033,61.96250033,3839.351448,237895.8154,
471,11/10/2022,Thursday,334,10.0003759,66.9069771,66.9069771,4476.543585,299511.9991,
471,11/11/2022,Friday,748,19.50876948,70.18958298,70.18958298,4926.577559,345794.4244,
471,11/12/2022,Saturday,1040,29.05228511,69.32708391,69.32708391,4806.244563,333202.9201,
471,11/13/2022,Sunday,431,11.72378469,53.6319145,54.6170216,2983.019049,154265.8871,
471,11/14/2022,Monday,333,9.604654615,47.64893552,49.66170226,2466.284671,108183.1465,
471,11/15/2022,Tuesday,435,12.49354609,63.9395841,63.92916679,4086.938367,261402.31,
471,11/16/2022,Wednesday,372,10.75026386,57.0304344,57.32173895,3285.781756,185489.8025,
471,11/17/2022,Thursday,335,9.626445898,44.99782645,47.53913042,2259.968921,91111.79633,
471,11/18/2022,Friday,523,15.59486898,42.18913012,44.12173935,1946.727883,75093.3904,
471,11/19/2022,Saturday,806,21.47485468,46.78333362,48.21458371,2324.646083,102393.7609,
471,11/20/2022,Sunday,425,12.74293155,46.94222336,48.70666606,2372.339318,103440.5847,
471,11/21/2022,Monday,440,13.09273773,49.79333369,51.48444375,2650.647948,123456.4005,
471,11/22/2022,Tuesday,547,16.40458875,55.44444495,55.47111155,3077.044217,170441.0184,
471,11/23/2022,Wednesday,966,28.55926771,59.72553261,59.72553261,3567.139246,213049.2914,
471,11/24/2022,Thursday,1432,39.52636325,62.62903201,62.62903201,3922.395651,245655.8428,
471,11/25/2022,Friday,784,22.55096969,62.27173913,62.27173913,3877.769494,241475.4504,
471,11/26/2022,Saturday,780,20.88654826,62.09767417,62.09767417,3856.121137,239456.1539,
471,11/27/2022,Sunday,526,15.00223748,67.43953563,67.43953563,4548.090966,306721.1427,
471,11/28/2022,Monday,415,11.87259518,61.39302338,61.39302338,3769.10332,231396.6482,
471,11/29/2022,Tuesday,398,11.62904473,62.31590913,62.31590913,3883.27253,241989.6581,
471,11/30/2022,Wednesday,342,8.899957608,64.9853658,64.9853658,4223.097768,274439.5532,
471,12/1/2022,Thursday,390,12.28680805,50.17441923,51.79767405,2682.999037,126312.7128,
471,12/2/2022,Friday,559,15.19340194,54.54791601,55.4374996,3073.316362,162305.9681,
471,12/3/2022,Saturday,826,22.60290023,64.11041737,64.11041737,4110.145615,263503.1508,
471,12/4/2022,Sunday,395,11.53030563,62.83181832,62.83181832,3947.837393,248049.8019,
471,12/5/2022,Monday,355,9.580681149,60.07826133,60.07826133,3609.397485,216846.3254,
471,12/6/2022,Tuesday,340,9.843759216,65.73829797,65.73829797,4321.52382,284089.6206,
471,12/7/2022,Wednesday,417,11.41110862,66.55217312,66.52391268,4425.430958,294772.3359,
471,12/8/2022,Thursday,146,3.728967801,69.92500178,69.90000025,4886.010036,341898.7069,
471,12/9/2022,Friday,225,5.572852642,68.16922995,68.16922995,4647.043912,316785.405,
471,12/10/2022,Saturday,273,6.930929196,65.73076747,65.73076747,4320.533792,283992.002,
471,12/11/2022,Sunday,155,4.034921734,66.85833422,66.85833422,4470.036855,298859.2181,
471,12/12/2022,Monday,96,2.509626541,63.89230816,63.89230816,4082.227042,260822.9082,
471,12/13/2022,Tuesday,69,1.770433177,62.25384639,62.25384639,3875.54139,241267.3584,
471,12/14/2022,Wednesday,358,9.220689181,60.45957419,60.67233991,3681.13283,221001.5159,
471,12/15/2022,Thursday,343,10.37211645,64.98297923,65.0042559,4225.553286,274409.3182,
471,12/16/2022,Friday,517,13.67717355,50.00652164,51.23695672,2625.225734,125048.9187,
471,12/17/2022,Saturday,650,18.06345068,51.50000032,52.16250022,2720.926429,136590.8775,
471,12/18/2022,Sunday,432,11.12150919,44.1583341,46.839583,2193.946536,86106.9176,
471,12/19/2022,Monday,250,7.499564437,44.90000022,46.98292672,2207.395403,90518.85035,
471,12/20/2022,Tuesday,267,6.916893665,44.26875011,47.41249998,2247.945155,86754.45397,
471,12/21/2022,Wednesday,268,7.25484019,40.71777717,45.11333279,2035.212795,67507.52469,
471,12/22/2022,Thursday,321,8.860363992,47.29772672,48.45227285,2347.622744,105808.5598,
471,12/23/2022,Friday,430,11.92185996,36.921739,42.46521792,1803.294733,50332.26144,
471,12/24/2022,Saturday,680,18.32752889,16.84468111,26.15106384,683.8781399,4779.565098,
471,12/25/2022,Sunday,706,16.52830388,23.91818191,30.50606092,930.6197527,13683.09978,
471,12/26/2022,Monday,334,10.11679753,31.57872346,33.5851059,1127.959338,31490.8012,
471,12/27/2022,Tuesday,319,8.48849588,36.69318173,38.57272746,1487.855304,49403.31775,
471,12/28/2022,Wednesday,297,8.706360686,43.94999977,45.11739175,2035.579039,84893.92853,
471,12/29/2022,Thursday,453,13.14421719,53.76444405,54.51333321,2971.703498,155412.3323,
471,12/30/2022,Friday,850,22.35694157,60.67500019,60.6854171,3682.719848,223372.3222,
471,12/31/2022,Saturday,1141,31.67526735,64.48085079,64.48085079,4157.780118,268097.1994,
471,1/1/2023,Sunday,470,13.04311208,61.92888853,61.92888853,3835.187235,237508.8828,
471,1/2/2023,Monday,489,13.20736374,60.97500003,60.97500003,3717.950629,226702.0397,
471,1/3/2023,Tuesday,474,13.73838869,64.13541698,64.13541698,4113.351712,263811.5272,
471,1/4/2023,Wednesday,362,10.07925029,68.26250045,68.26250045,4659.768967,318087.4812,
471,1/5/2023,Thursday,456,12.58270715,61.90869547,61.90869547,3832.686575,237276.626,
471,1/6/2023,Friday,509,14.20711686,51.38695634,52.20000051,2724.840054,135693.3877,
471,1/7/2023,Saturday,611,17.21472079,51.30000059,51.98958246,2702.916684,135005.7016,
471,1/8/2023,Sunday,399,10.77356167,55.31276508,55.38936136,3067.981352,169229.5143,
471,1/9/2023,Monday,380,10.24156617,56.24130456,56.28260853,3167.732023,177895.9897,
471,1/10/2023,Tuesday,309,8.214065993,50.93555527,51.37333323,2639.219367,132148.7729,
471,1/11/2023,Wednesday,281,7.709402842,55.37555474,56.05999968,3142.723564,169806.4841,
471,1/12/2023,Thursday,325,9.13131422,63.69374943,63.69374943,4056.893716,258398.7718,
471,1/13/2023,Friday,334,9.355876425,49.86170261,51.85531917,2688.974126,123965.6359,
471,1/14/2023,Saturday,395,10.7318984,34.17391387,40.45434836,1636.554301,39910.22367,
471,1/15/2023,Sunday,272,7.354877732,37.93913012,40.62608677,1650.478927,54608.73384,
471,1/16/2023,Monday,262,7.302085274,46.62826157,47.18043551,2225.993495,101378.9227,
471,1/17/2023,Tuesday,266,7.429330028,56.97954533,58.02272762,3366.63692,184993.6999,
471,1/18/2023,Wednesday,322,8.663492097,64.34042659,64.34042659,4139.690493,266349.4523,
471,1/19/2023,Thursday,410,12.55844994,65.77111087,65.77111087,4325.839026,284515.2382,
471,1/20/2023,Friday,438,12.99767425,58.67021293,58.68936206,3444.441219,201954.2482,
471,1/21/2023,Saturday,570.5714288,16.76069675,51.38125062,51.91874981,2695.556582,135648.1929,
471,1/22/2023,Sunday,286,8.405192134,60.66304356,60.68913045,3683.170555,223240.2948,
471,1/23/2023,Monday,272.2857144,7.817424938,51.23333308,52.27555534,2732.733686,134480.0407,
471,1/24/2023,Tuesday,261,7.279378241,47.30217436,48.61521704,2363.439328,105838.4117,
471,1/25/2023,Wednesday,311,10.36885506,63.4173914,63.4173914,4021.765532,255049.8789,
471,1/26/2023,Thursday,295,8.874316098,46.40454544,48.75227278,2376.784101,99926.70531,
471,1/27/2023,Friday,310.2857144,8.224745899,41.85217376,44.13913047,1948.262838,73308.45375,
471,1/28/2023,Saturday,470.2857144,13.45306084,44.01276609,45.25319209,2047.851394,85258.16695,
471,1/29/2023,Sunday,283,7.866505538,52.68913037,53.20434736,2830.702578,146272.6373,
471,1/30/2023,Monday,334,9.148364745,64.16590942,64.15909082,4116.388935,264187.9845,
471,1/31/2023,Tuesday,371,10.2737586,66.34130594,66.31739326,4397.996649,291979.2908,
471,2/1/2023,Wednesday,403.8571432,11.43151957,67.22173857,67.22173857,4518.762136,303759.0469,
471,2/2/2023,Thursday,397,10.80871962,64.77777786,64.77777786,4196.160505,271817.9531,
471,2/3/2023,Friday,332,8.827654029,49.95454571,51.72954568,2675.945896,124659.4027,
471,2/4/2023,Saturday,491.5714288,14.01977326,45.68913004,48.19130483,2322.401861,95375.90377,
471,2/5/2023,Sunday,353,10.36221102,54.54318168,55.25227287,3052.813657,162263.7111,
471,2/6/2023,Monday,304.2857144,8.237306432,56.34680914,56.58297924,3201.63354,178899.0286,
471,2/7/2023,Tuesday,303.2857144,8.310647508,56.984444,57.47777769,3303.694929,185041.4171,
471,2/8/2023,Wednesday,323,8.356949328,63.22391328,63.22391328,3997.26321,252722.6225,
471,2/9/2023,Thursday,367,10.35774964,66.94883781,66.94883781,4482.146884,300074.5248,
471,2/10/2023,Friday,424.5714288,12.22945361,65.27500057,65.27500057,4260.8257,278125.4,
471,2/11/2023,Saturday,383.4285719,11.11845278,58.26666658,58.39111108,3409.521853,197815.5914,
471,2/12/2023,Sunday,397.2857144,11.17010448,49.12826065,51.14782615,2616.10012,118575.2819,
471,2/13/2023,Monday,367.1428576,9.60352608,49.15957422,50.93191472,2594.059937,118802.1604,
471,2/14/2023,Tuesday,412,11.67092239,55.0608693,55.57391291,3088.459796,166928.0005,
471,2/15/2023,Wednesday,430.5714288,12.50374907,62.43555645,62.43555645,3898.19871,243386.2056,
471,2/16/2023,Thursday,496,14.11320631,68.37391281,68.37391281,4674.991953,319647.4922,
471,2/17/2023,Friday,538.1428576,15.97646011,61.03913067,61.73260821,3810.914917,227418.0959,
471,2/18/2023,Saturday,639,17.8621499,42.2799992,45.43111165,2063.985906,75579.65608,
471,2/19/2023,Sunday,443,13.2091739,55.34444453,56.14000032,3151.699636,169520.4509,
471,2/20/2023,Monday,496.5714288,15.27244242,61.902174,61.902174,3831.879145,237201.6496,
471,2/21/2023,Tuesday,572.2857144,17.85340648,67.01914881,67.01914881,4491.566307,301020.9507,
471,2/22/2023,Wednesday,594.2857144,19.71637339,69.34130329,69.23912994,4794.057114,333407.9876,
471,2/23/2023,Thursday,735.2857144,25.81111606,72.13958391,71.76250029,5149.856447,375423.0201,
471,2/24/2023,Friday,756,24.22361153,71.53191392,71.32127624,5086.724444,366015.5493,
471,2/25/2023,Saturday,1005,29.24472425,70.47234069,70.41489475,4958.257403,349990.3657,
471,2/26/2023,Sunday,627,19.79953155,71.093478,70.99999967,5040.999953,359326.5298,
471,2/27/2023,Monday,590,16.82688525,69.35652293,69.35652293,4810.327273,333627.5739,
471,2/28/2023,Tuesday,506,15.52616729,73.27555525,73.22888862,5362.470128,393438.9515,
471,3/1/2023,Wednesday,506,14.46920109,71.61333296,71.53555433,5117.335534,367266.7909,
471,3/2/2023,Thursday,560,17.3452832,69.85957499,69.84680922,4878.576759,340939.8906,
471,3/3/2023,Friday,763,23.21691171,72.45744697,72.36595673,5236.831694,380407.5107,
471,3/4/2023,Saturday,1099,33.68569469,70.0787248,70.0787248,4911.02767,344158.5565,
471,3/5/2023,Sunday,662,19.92632522,66.4127655,66.41914838,4411.503272,292923.8242,
471,3/6/2023,Monday,563,17.48916814,69.49565141,69.43043468,4820.58526,335639.3646,
471,3/7/2023,Tuesday,562,16.60878277,73.10212724,72.96808543,5324.341491,390651.9934,
471,3/8/2023,Wednesday,585,16.98262014,61.54782619,61.54782619,3788.134908,233151.4689,
471,3/9/2023,Thursday,494,14.27498623,58.26222254,58.48444392,3420.43018,197770.3323,
471,3/10/2023,Friday,561,16.83253739,64.10888841,64.10888841,4109.949574,263484.2986,
471,3/11/2023,Saturday,1022,29.80193443,57.47659594,57.83617076,3345.022649,189877.3304,
471,3/12/2023,Sunday,419,12.09727477,63.41489362,63.41489362,4021.448732,255019.7436,
471,3/13/2023,Monday,400,11.37184144,59.60652194,59.67173916,3560.716455,211778.2445,
